user	item	real	pred
812	3	2.0	3.869712
812	121	3.0	2.8355815
812	881	1.0	3.5014932
812	1549	4.0	2.9156876
812	702	4.0	3.1460562
812	714	3.5	3.532946
812	832	3.0	3.8866549
812	1548	4.0	3.8112826
812	1053	4.0	4.1804404
812	808	3.0	2.1344287
812	835	2.0	3.2979379
918	3	3.0	4.9741735
918	214	3.5	3.4266076
918	251	3.0	2.0670817
918	1	3.5	4.2649403
918	243	3.0	3.1275058
918	220	3.0	2.7389092
918	217	3.5	2.8168073
918	250	3.5	3.4030938
918	247	3.5	2.2135916
918	210	3.0	3.8906267
918	70	2.0	4.069651
918	522	3.0	3.2291026
918	356	3.5	3.5712514
918	536	4.0	2.7660472
918	533	3.5	3.3150656
670	236	4.0	3.716514
670	211	3.0	3.4812102
670	9	3.5	1.464871
670	1429	3.0	3.4734292
670	207	3.0	3.0387998
670	316	3.5	2.6137862
670	1157	3.0	3.256094
670	640	2.5	2.9916892
670	1140	2.0	3.748516
670	1413	3.5	3.168428
670	714	3.5	4.8352723
670	1158	3.0	2.3929925
670	159	3.0	2.9630954
670	717	3.0	4.047073
670	1149	2.5	3.3679986
670	927	3.5	2.5626984
670	1430	3.0	2.843478
670	1418	3.5	3.4220104
670	659	3.5	2.9248366
670	1313	3.5	2.6820025
670	498	3.0	2.9917226
670	1283	3.5	2.774709
670	392	3.0	3.1370888
670	1183	3.5	3.3418818
670	363	3.5	3.041977
670	1131	2.5	3.327747
670	1139	3.5	3.0830843
670	1109	2.5	3.0933042
670	1074	2.5	3.072709
670	1134	3.0	3.0727043
670	1410	3.5	3.072709
670	1156	3.5	3.072709
670	1133	2.5	3.072709
1150	121	2.5	3.9213483
1150	84	3.0	1.6913648
1150	250	3.5	2.5923014
729	121	2.5	3.763587
729	4	3.5	1.9672397
729	6	2.0	3.0224705
729	239	1.5	3.764962
729	215	2.5	3.250885
729	207	2.0	3.516665
729	235	3.5	1.6620986
729	233	2.5	3.623859
729	251	1.5	3.6600711
729	12	3.5	2.4433448
729	10	3.5	1.9683051
729	257	3.5	3.504679
729	253	3.0	3.703595
729	254	1.5	2.3490565
981	3	2.5	5.120417
981	4	2.5	3.2850878
981	9	3.5	2.0299602
981	215	3.0	2.5025344
981	245	2.5	3.8538017
981	12	3.0	2.0971289
981	1764	4.0	2.7404842
1161	3	4.0	2.8914495
1161	219	3.0	3.5465062
1161	9	4.0	4.121445
1161	212	3.5	3.246927
1161	215	4.0	3.195589
1161	17	3.5	3.4994931
1161	252	3.5	4.006726
1161	210	4.0	5.0699673
1161	5	4.0	4.130879
781	3	3.5	3.0340369
781	236	3.0	3.5948997
781	249	3.5	2.3616228
781	8	3.0	3.5502617
781	255	3.5	3.4812942
781	213	4.0	2.296876
781	245	3.5	3.83227
781	7	3.0	2.0531125
781	233	3.0	3.7612872
781	257	3.0	1.3313693
781	220	3.5	6.3381805
781	217	3.5	3.042231
781	246	3.5	1.1616081
781	256	3.5	3.8546088
53	211	4.0	2.5464325
53	8	3.0	2.8940322
53	13	4.0	3.2578533
53	233	3.0	3.4050941
53	251	4.0	2.5340314
53	1	2.5	3.5601764
53	12	3.5	3.459519
53	247	3.5	1.7711711
830	207	3.0	3.0642924
830	397	3.5	4.017374
830	245	3.5	3.4647627
830	7	3.0	4.2186995
830	661	3.5	5.2072716
830	307	2.5	4.0766783
830	811	4.0	3.1440575
830	107	4.0	1.2844962
830	1026	3.0	2.9146814
830	153	4.0	3.1784282
830	300	4.0	3.171241
830	117	3.5	3.2264807
830	151	3.0	3.3248425
830	729	3.5	3.627111
830	130	3.0	3.2801924
830	394	3.5	2.7206986
830	181	4.0	3.1616366
830	55	3.5	3.1392286
830	899	3.5	3.1392286
830	126	4.0	3.1392286
830	1568	3.5	3.1392286
1342	205	3.5	2.0774813
1342	3	3.5	3.725276
1342	219	4.0	3.962819
1342	206	3.5	2.3648548
1342	234	4.0	3.6526828
1342	220	3.0	5.1597657
1342	244	0.5	2.481548
1342	247	3.5	3.6291113
1342	1666	4.0	3.2577875
295	3	3.0	2.981572
295	84	3.0	4.029218
295	255	3.0	3.4810135
295	13	0.5	3.4914923
295	214	2.5	3.1716661
295	233	3.0	2.8610353
295	1	2.5	4.4491577
295	254	2.5	4.285335
295	250	2.5	4.274276
295	5	2.5	2.4703686
913	213	3.5	2.695169
1184	236	3.0	2.3034456
1184	9	3.0	1.0436596
1184	6	3.0	2.4392133
1184	213	2.5	3.5868134
1184	7	3.0	2.729331
1184	5	4.0	1.9386615
223	216	4.0	4.099544
223	206	1.0	3.6901813
223	11	3.5	1.9988147
223	17	3.5	3.7560697
223	12	1.0	2.1270237
161	205	3.0	3.1832247
161	219	4.0	1.999897
161	13	4.0	2.9877534
161	756	2.0	3.2031956
161	220	4.0	2.6906939
161	702	3.5	2.9597886
161	691	2.5	2.712124
161	688	2.5	2.4150295
161	352	2.5	2.5377069
161	604	3.0	3.0124156
161	295	3.0	3.3721795
161	675	2.5	2.7657921
161	703	1.0	2.6737661
161	419	2.5	3.134769
161	698	1.0	3.225884
161	713	3.5	3.3900511
161	284	2.5	3.0639493
161	597	1.5	2.8455827
161	682	3.0	2.9535747
161	764	3.5	2.9311838
161	726	3.5	2.721933
161	723	3.5	2.9670544
161	434	4.0	3.2445006
161	584	4.0	3.1083245
161	668	3.0	3.0305746
161	593	2.5	2.847866
161	751	1.5	3.1305056
161	765	3.0	2.6811402
161	753	3.0	2.9936416
161	727	1.0	2.713661
161	196	3.0	2.980473
161	298	4.0	2.8299525
161	26	3.0	2.8493905
161	452	2.5	3.0717323
161	761	4.0	2.938782
161	73	2.5	2.8653743
161	718	3.0	2.8372257
161	537	3.0	3.3397675
161	748	0.5	3.145837
161	617	2.0	2.9961
161	716	2.5	2.1186743
161	521	3.5	3.0338833
161	768	2.5	2.953342
161	763	3.5	2.9533536
161	758	3.0	2.9533536
1451	211	3.5	3.009479
1451	239	3.0	2.470224
1451	212	3.0	1.7015284
1451	13	3.0	3.5621877
1451	207	2.5	1.1827012
1451	245	3.0	3.046605
1451	206	3.0	4.195367
1451	235	2.0	3.1486
1451	11	4.0	3.9398007
1451	1	2.5	4.2834625
1451	10	3.0	3.5519044
1451	253	4.0	1.7130537
1451	254	3.0	2.6052535
1451	210	3.0	2.967
1451	248	3.0	1.8531257
1451	1711	3.5	1.8501725
1451	693	4.0	2.668415
490	239	2.0	1.9816622
490	216	3.0	1.49565
490	13	1.0	2.1762884
490	7	4.0	1.9572216
490	17	3.5	4.254184
490	254	3.0	-1.6709046
490	220	2.5	2.536709
490	244	4.0	0.66234183
490	217	2.5	2.9853635
1039	219	2.5	3.0462022
1039	167	3.5	2.9955258
1039	218	4.0	2.938547
1039	254	2.0	2.6793535
1039	1072	3.0	3.1109364
1039	318	3.5	2.8979414
1039	900	3.5	2.6873794
1039	468	3.5	3.0439136
1039	798	4.0	3.2559109
1039	447	2.0	2.9729745
1039	1038	1.5	3.293114
1039	286	4.0	3.173787
1039	804	4.0	3.1421638
1039	177	2.5	3.0047119
1039	880	2.0	3.2120576
1039	39	3.0	3.4583678
1039	1251	3.0	3.0735908
1039	542	3.5	2.9361343
1039	1491	2.0	3.3755937
1039	518	3.0	3.086596
1039	87	3.0	3.0194798
1039	112	3.0	3.317205
1039	132	3.5	3.17213
1039	45	2.5	3.0219913
1039	95	4.0	3.1999362
1039	203	1.0	3.402461
1039	340	4.0	3.0999517
1165	235	2.0	3.010457
1165	1	3.0	0.7635131
1165	1010	4.0	3.238199
1398	1661	4.0	3.9670408
1398	442	3.0	2.6085572
1398	590	3.0	3.5329382
1398	432	4.0	2.9244077
1398	304	3.5	3.3467116
1398	347	4.0	3.4454215
1398	850	4.0	3.621801
1398	313	4.0	2.7366686
1398	490	2.5	3.2316754
1398	512	4.0	3.1234705
1398	827	4.0	2.93463
1398	564	3.5	3.4075744
1398	770	4.0	3.227984
1398	1230	3.0	3.2276037
962	3	2.5	3.5858023
962	219	2.5	1.8409384
962	8	3.5	2.4767718
962	13	2.0	3.880658
962	7	4.0	2.97928
962	11	3.5	2.5234256
962	5	4.0	2.055751
1474	9	3.0	5.099491
1474	2	3.5	4.1089497
1474	241	3.0	2.5467076
1474	255	3.5	3.950199
1474	216	0.5	5.3264356
1474	13	3.5	0.80826473
1474	235	1.0	3.5121117
1474	233	4.0	3.537446
1474	10	2.5	3.373266
1474	234	3.0	2.3413694
1474	248	3.0	2.7998302
427	236	3.0	4.0591307
427	121	2.5	3.2154396
427	239	3.5	2.6411996
427	215	3.0	3.0836635
427	17	3.5	1.3365378
427	251	3.0	1.3519616
427	1	2.5	2.6284065
902	3	0.5	2.468977
902	207	2.0	3.9894266
902	586	4.0	2.8506036
902	12	3.0	5.1160126
902	10	2.0	5.134652
902	5	2.5	4.9467316
902	1542	2.5	3.0467381
1201	3	2.5	2.7075737
1201	233	3.0	3.6920602
1201	1	3.5	2.8031337
1201	1933	3.0	3.075073
485	236	3.5	2.5222366
485	121	3.5	3.6833582
485	8	3.0	2.9779298
485	255	4.0	3.1429346
485	13	3.0	3.0728846
485	7	4.0	3.4052603
485	235	3.0	2.294145
485	17	3.0	2.6663246
485	1	3.5	3.02613
485	12	3.5	2.159943
1464	121	3.5	3.574183
1464	249	0.5	3.1452954
1464	84	1.5	2.9956439
1464	8	1.5	1.1563768
1464	255	4.0	3.2993605
1464	215	3.0	3.4880958
1464	214	2.5	3.0154042
1464	207	4.0	2.8059635
1464	213	1.0	2.55932
1464	251	2.5	3.8203824
1464	234	1.5	3.6612163
1464	254	4.0	3.8132033
1464	250	2.0	2.4475245
1464	256	0.5	1.4865391
251	11	3.5	0.40431976
988	205	1.5	0.66197586
988	3	2.5	2.9672902
988	121	2.0	1.1780394
988	4	3.0	0.56532836
988	219	3.0	2.9610791
988	2	1.0	0.9106343
988	215	1.5	2.8817034
988	207	3.5	3.1018887
988	245	2.5	1.0730315
988	7	4.0	2.8756537
988	251	2.5	0.5738778
988	1	3.0	3.384279
988	10	2.0	3.5780532
988	254	3.0	1.4899845
310	218	2.0	2.9402149
310	38	2.5	1.3651232
310	318	4.0	3.0706038
310	657	3.0	3.0512059
1129	214	4.0	2.4943998
1129	207	2.0	1.7441535
1129	7	4.0	3.4775653
1129	17	2.5	2.675537
1279	205	3.5	2.9490724
1279	3	4.0	3.2624106
1279	241	3.0	2.4796867
1279	212	3.5	2.6620538
1279	7	4.0	3.4948144
1279	233	3.5	3.318661
1279	251	3.0	2.1034734
1279	257	2.0	3.5487368
1279	234	3.5	1.5561004
1279	254	3.0	2.1731215
1279	250	3.0	1.946369
995	3	3.5	1.6389701
995	236	3.5	3.991
995	4	4.0	2.7494943
995	219	3.5	3.590445
995	6	3.5	3.7650757
995	213	1.0	3.0591316
995	17	3.5	3.5847492
995	251	4.0	3.480527
995	244	1.0	3.0280788
995	256	2.5	1.1059368
382	216	2.5	3.556094
382	235	3.5	5.477336
382	5	3.5	1.6265805
1432	2	4.0	1.3650985
1432	7	3.0	3.9399657
1432	11	3.0	4.0027633
1432	233	2.5	4.505316
1432	218	3.0	3.0549169
1432	1	4.0	2.0732725
1432	512	4.0	3.5010993
1432	600	3.0	3.4061067
1169	9	3.5	3.9613836
1169	17	3.5	3.521394
726	2	4.0	1.4701552
726	216	3.0	1.6386771
726	11	4.0	4.2437367
726	220	3.0	4.036996
726	217	4.0	2.9176893
726	250	3.5	2.074708
726	5	4.0	1.9744496
531	1340	4.0	2.0287015
531	1026	4.0	2.772454
555	236	3.0	1.8847687
555	9	3.0	4.7804694
555	2	4.0	2.1884115
555	216	3.5	1.2163136
555	12	3.5	2.517994
555	234	2.5	2.043171
555	254	3.5	1.7737254
555	220	4.0	0.32743406
555	244	3.5	1.7078627
555	210	3.5	4.8897386
555	5	3.0	2.5654676
91	4	4.0	3.8170547
91	556	3.0	3.5933063
91	252	3.0	0.5086689
91	574	3.0	3.215656
91	425	4.0	2.7830424
91	572	4.0	2.604131
1480	205	2.5	3.4248383
1480	219	2.0	3.904125
1480	249	3.0	3.573467
1480	241	3.0	0.58330274
1480	215	3.5	3.4043381
1480	235	1.0	3.2666137
1480	234	2.0	2.0011995
1480	244	3.5	3.1955
1480	217	2.5	2.8238144
1480	247	3.0	3.5653434
1480	248	4.0	1.9048584
152	2	2.5	3.0820618
152	7	4.0	2.7575705
152	17	1.5	3.2285545
152	10	2.0	2.8375137
617	9	2.5	1.0316142
617	235	3.5	3.9732409
617	1	4.0	3.9600801
617	12	1.5	0.104803324
617	1360	4.0	1.6846149
842	3	2.0	2.178961
842	236	4.0	4.0093336
842	121	2.5	3.9287026
842	84	3.5	3.9459772
842	212	3.0	2.811642
842	207	1.0	3.5173054
842	206	4.0	5.127451
842	11	3.5	5.966958
842	251	3.5	4.062617
842	977	3.0	3.0659316
842	234	3.0	0.34485483
842	248	2.0	2.3488443
842	1093	2.0	2.8476715
842	781	2.0	3.1100068
842	1116	4.0	4.81496
842	408	4.0	2.3060658
842	1119	4.0	3.014852
842	1103	3.5	3.3272898
842	1592	4.0	3.4020827
842	1087	3.5	2.6130545
1065	205	4.0	2.9756298
1065	236	4.0	2.9326372
1065	219	2.5	1.648774
1065	207	3.5	3.9608607
1065	397	3.5	3.0458088
1065	213	4.0	0.56357
1065	352	3.0	2.815093
1065	1830	1.5	2.2261972
1065	764	3.5	3.2285542
1065	347	3.5	2.3900692
1065	1756	1.0	4.202985
1065	1841	4.0	2.9889317
1065	499	2.0	2.8855217
1065	1839	2.0	2.8854847
1049	236	3.5	2.9430783
1049	1	3.5	2.06015
323	3	3.5	3.0572257
323	2	1.5	5.6825647
323	734	1.0	5.237195
323	13	2.5	3.943416
323	699	4.0	3.3122082
323	702	4.0	3.2228358
323	442	2.0	2.2693024
323	675	3.0	2.4128659
323	365	4.0	3.0287488
323	522	4.0	3.4551597
323	850	4.0	3.1582556
323	728	3.0	3.870503
323	1192	3.0	2.7974262
323	592	1.5	3.0850525
323	729	4.0	4.0310183
323	391	4.0	3.8520126
323	275	3.0	3.2820845
323	1195	3.0	3.1808755
323	453	0.5	3.7311594
323	287	2.5	3.3538356
323	1183	2.0	4.0042486
323	711	4.0	3.2259088
323	870	4.0	3.4166355
323	676	1.0	3.376943
535	236	0.5	3.4539099
535	249	2.0	4.465127
535	239	3.0	3.0299869
535	216	1.5	1.5873389
535	214	3.5	1.9998093
535	206	3.5	0.73153377
535	17	1.5	3.9326267
535	252	3.5	3.3891485
535	234	3.0	4.4701595
535	253	3.5	6.152027
535	244	3.0	3.3329995
535	246	2.5	2.2976844
1416	205	3.5	3.5116954
1416	4	3.0	3.9744582
1416	249	2.0	3.105011
1416	215	4.0	3.3325438
1416	11	4.0	3.9179797
1416	17	4.0	2.5765176
1416	233	3.5	3.6784782
1416	256	3.5	3.1008866
1127	8	2.0	2.207585
1127	207	2.0	3.655118
1127	17	3.0	3.0798442
554	12	3.0	3.3104334
554	398	4.0	1.8630782
554	307	4.0	2.0878077
684	11	3.5	3.973471
684	10	3.0	3.9241185
684	254	3.0	3.5581474
528	219	2.5	2.9913568
528	2	4.0	2.1861649
528	251	2.5	-0.33773112
528	10	3.5	3.9699936
528	250	3.0	3.5294657
528	246	3.0	3.633566
528	986	4.0	2.7621193
528	932	3.0	3.0102012
533	218	3.5	2.528336
533	520	3.0	3.2223039
533	250	3.5	3.5095482
533	295	3.5	2.3872547
533	70	3.5	2.8764222
533	588	3.0	2.8745131
533	478	2.5	2.749681
533	545	4.0	3.02927
533	712	3.5	2.7808177
533	533	2.5	2.8866599
533	740	3.0	2.9642024
533	314	3.0	2.8398902
218	121	1.5	3.2730422
218	216	2.0	0.54982567
218	13	1.5	2.1017733
218	214	2.5	1.0968908
218	235	1.0	3.95761
218	10	1.0	2.8605132
218	234	2.0	4.906536
218	220	1.5	2.4715712
218	217	1.0	2.8201826
218	210	3.5	1.5718794
465	211	3.0	2.962778
465	215	4.0	3.2025235
465	13	3.0	3.9522634
465	207	2.0	0.9705188
465	11	3.0	2.249613
465	10	3.0	1.4215508
201	205	4.0	2.041646
201	4	3.5	2.551771
201	8	3.0	1.4440114
201	254	4.0	3.0322638
1405	205	4.0	4.040718
1405	219	3.0	3.846187
1405	1	4.0	3.0092182
998	207	3.0	3.0574865
998	64	1.5	5.8195744
998	834	4.0	2.5591698
998	159	1.0	3.6505165
998	56	4.0	2.480259
998	1428	4.0	3.1451252
998	24	4.0	3.0953062
998	472	1.5	2.5055065
998	1330	4.0	3.4888754
998	1123	3.5	3.9830666
998	1780	4.0	3.2160575
998	1778	1.0	3.216808
1288	8	3.0	2.2923326
1288	6	2.5	3.5540128
1288	1	3.0	1.9146832
1288	12	3.5	2.751889
1288	1178	3.5	2.1322446
1288	250	4.0	2.9700978
1288	365	3.5	2.4422393
1288	798	3.5	3.1715446
1288	620	3.5	2.2527235
1288	405	4.0	3.1961343
1288	1030	3.5	2.4678488
1288	848	3.5	2.8259487
367	205	3.0	3.4824266
367	236	3.0	0.92696667
367	4	3.0	1.9014869
367	84	3.5	4.9339557
367	2	3.0	2.1478617
367	241	3.0	3.0757012
367	6	3.0	2.6022434
367	212	3.0	4.183761
367	245	3.0	2.9467103
367	17	2.0	4.038607
367	251	3.0	3.3922148
367	250	3.5	0.9837389
1022	121	4.0	3.9102492
1022	6	3.5	2.5965173
1022	245	4.0	3.39484
1022	7	4.0	2.980744
1022	17	4.0	1.0975142
1502	205	2.5	2.9930193
1502	4	4.0	1.9972495
1502	241	2.5	2.442811
1502	214	3.0	3.5265841
1502	207	1.5	2.7318175
1502	11	4.0	3.3848934
1502	257	3.0	2.0567787
374	3	1.0	3.8048084
374	219	1.5	3.3232632
374	6	3.0	3.5741873
374	255	2.0	3.0548651
374	1	3.0	3.947843
374	234	3.5	3.179648
374	243	3.0	2.9492822
374	254	1.5	2.6471941
374	220	1.0	2.0084846
374	217	4.0	2.8390641
374	250	1.0	4.6927214
374	210	2.0	3.041478
374	256	1.0	2.2316604
828	216	3.5	1.4576225
828	17	2.5	3.4600067
437	3	2.5	3.2771404
437	121	1.5	4.983813
437	4	4.0	2.431564
437	9	3.0	1.195909
437	249	2.0	3.5747852
437	257	2.0	5.0724726
437	234	0.5	3.416125
437	244	1.5	4.822883
437	217	1.0	3.2019298
969	1742	4.0	2.9577804
969	574	2.5	6.146552
969	345	2.5	1.3328525
969	183	2.5	3.3593116
969	1711	2.5	4.2989616
969	590	2.5	3.41647
969	1762	3.0	2.5230875
969	419	3.0	2.3236625
969	746	3.5	3.3075986
969	588	3.0	1.3110025
969	1715	3.5	3.2703798
969	1725	2.0	3.115972
969	1035	4.0	2.96735
969	1734	2.5	2.8926244
969	1761	3.5	3.1821668
969	429	4.0	3.2329595
969	589	2.5	2.4799201
969	1731	2.0	3.1426153
969	1746	2.5	3.4805899
969	1010	1.0	3.2590237
969	729	3.0	2.7781067
969	1747	3.5	3.500106
969	1756	3.0	3.2512946
969	769	3.5	4.1107626
969	1687	3.0	2.7103863
969	861	2.5	3.471292
969	1694	4.0	1.765624
969	1299	3.0	3.198762
969	1744	3.0	3.5618155
969	949	2.0	2.8002794
969	1712	3.0	2.9403603
969	712	2.5	3.3980777
969	1534	3.5	3.0058575
969	1673	3.0	3.4222012
969	1759	2.5	3.2705927
969	1719	1.5	3.1032488
969	890	1.5	3.1327271
969	1753	2.5	3.293079
969	585	3.0	3.2471967
969	1718	3.5	3.3606071
969	1692	2.5	3.1684086
969	1698	3.0	3.168465
969	1733	2.5	3.168465
969	1741	2.0	3.168465
969	1727	2.5	3.168465
969	908	3.0	3.1684642
1465	249	3.5	4.3415422
1465	2	3.5	2.9784229
1465	241	4.0	3.449679
1465	239	4.0	3.9813228
1465	207	3.5	2.93892
1465	245	3.0	2.793195
1465	206	3.5	3.476919
1465	17	2.0	1.2248056
1465	233	3.5	3.3478816
