user	item	real	pred
1480	252	3.5	2.764516129032258
1480	219	2.0	3.112788632326821
1480	11	3.0	3.3558981233243967
1480	215	3.5	3.173452768729642
1480	10	4.0	2.895762711864407
1480	213	3.5	3.0019880715705765
1480	249	3.0	2.791970802919708
1480	250	4.0	3.188423645320197
1126	84	4.0	2.809748427672956
1126	233	3.0	2.907608695652174
1126	6	3.5	2.985054347826087
1126	257	3.5	2.710772833723653
1126	241	2.0	2.8624708624708624
1126	2	3.5	3.210635359116022
724	236	4.0	3.1004983388704317
724	211	3.0	3.209205020920502
724	255	4.0	2.978960396039604
724	254	3.5	2.923611111111111
724	207	3.5	2.8540197461212977
724	210	3.5	2.7815533980582523
724	243	3.0	2.627450980392157
724	11	4.0	3.3558981233243967
724	5	4.0	3.2344290657439445
724	205	4.0	2.99896694214876
724	256	3.5	2.7992125984251968
724	220	3.5	2.8990719257540603
724	3	4.0	3.0490367775831873
724	250	4.0	3.188423645320197
724	245	4.0	2.994579945799458
1173	12	2.5	2.760720411663808
1173	1872	4.0	2.6
1173	234	0.5	2.8870967741935485
1173	1	2.5	2.98273381294964
1173	254	3.5	3.75
1173	5	2.5	3.2344290657439445
1173	205	3.0	4.0
1173	235	4.0	2.676595744680851
1173	214	2.0	2.8840579710144927
1173	1355	4.0	3.3333333333333335
1173	202	4.0	3.3333333333333335
1173	1831	4.0	2.8333333333333335
1173	1880	4.0	3.3333333333333335
1173	1874	3.0	2.85
1173	1878	4.0	2.85
1202	121	2.0	2.925566343042071
1202	13	4.0	3.250769230769231
1202	207	3.0	2.8540197461212977
1202	251	3.0	3.0473684210526315
1202	5	3.5	3.2344290657439445
1202	220	1.5	2.8990719257540603
1202	214	3.0	2.8840579710144927
1475	206	4.0	3.101758793969849
1475	12	3.5	2.760720411663808
1475	236	2.5	3.1004983388704317
1475	234	3.0	2.8870967741935485
1475	211	2.5	3.209205020920502
1475	7	3.5	3.155699177438308
1475	241	3.0	2.8624708624708624
1475	243	2.0	2.627450980392157
1475	11	3.5	3.3558981233243967
1475	205	3.5	2.99896694214876
1475	3	1.5	3.0490367775831873
747	9	2.0	3.2134268537074147
747	206	4.0	3.101758793969849
747	12	4.0	2.760720411663808
747	233	4.0	2.907608695652174
747	211	3.5	3.209205020920502
747	255	4.0	2.978960396039604
747	247	3.0	2.872448979591837
747	216	3.0	2.8897550111358576
747	8	4.0	3.1814814814814816
747	244	3.0	2.7573770491803278
747	213	3.5	3.0019880715705765
747	235	2.0	2.676595744680851
396	12	2.5	3.0
396	1230	3.5	3.0
396	17	2.5	3.067588325652842
396	235	1.5	3.0
396	699	3.5	3.1666666666666665
396	454	3.0	3.0
396	391	3.5	3.0
396	501	3.0	3.0
396	712	3.5	2.75
396	606	2.5	3.0
396	1229	3.0	3.0
396	389	1.5	3.0
396	1227	3.0	2.5
396	1228	3.5	3.20331917026297
396	1222	2.5	3.1666666666666665
51	319	1.0	1.4444444444444444
51	330	0.5	3.25
51	327	1.0	1.4444444444444444
51	332	1.5	4.0
51	316	4.0	3.5000000000000004
51	321	2.5	2.8333333333333335
51	322	3.0	1.4444444444444444
1155	121	1.5	2.925566343042071
1155	236	2.5	3.1004983388704317
1155	1	2.5	2.98273381294964
1155	241	2.0	2.8624708624708624
1155	2	3.0	3.210635359116022
1155	10	2.5	2.895762711864407
1155	256	2.0	2.7992125984251968
1155	249	2.5	2.791970802919708
1155	3	3.0	3.0490367775831873
334	12	3.5	2.760720411663808
334	1	3.5	2.98273381294964
334	7	3.5	3.155699177438308
334	216	4.0	2.8897550111358576
334	235	2.5	2.676595744680851
662	4	4.0	3.2059386973180075
662	12	1.5	2.760720411663808
662	236	4.0	3.1004983388704317
662	211	4.0	3.209205020920502
662	7	3.5	3.155699177438308
662	17	4.0	3.067588325652842
662	641	3.0	3.5
662	598	3.0	2.5
662	69	3.0	3.5
729	9	3.5	3.2134268537074147
729	241	2.0	2.8624708624708624
729	252	3.5	2.764516129032258
729	210	2.5	2.7815533980582523
729	215	2.5	3.173452768729642
729	253	3.0	2.871657754010695
729	244	2.5	2.7573770491803278
729	205	2.0	2.99896694214876
729	214	1.5	2.8840579710144927
336	2	3.0	3.210635359116022
336	17	3.5	3.067588325652842
79	121	1.5	1.25
79	257	3.0	2.710772833723653
79	451	4.0	3.5
79	217	3.0	3.125
79	3	2.5	4.0
79	423	2.5	3.0
79	400	3.0	2.0
79	405	2.5	1.5714285714285714
79	436	3.0	1.875
79	407	0.5	2.5
79	472	3.0	3.0
79	410	1.5	2.0
79	431	1.5	2.5
79	499	3.5	2.0
79	428	3.0	2.0
79	385	0.5	1.9375
79	486	1.5	1.5
79	304	2.0	1.6
79	489	3.0	3.5
79	443	2.5	3.1666666666666665
79	429	4.0	1.9024569061467425
79	424	1.5	2.8181818181818183
79	392	1.5	0.8333333333333334
79	450	1.5	2.2857142857142856
79	520	2.5	1.9
79	437	1.0	3.1666666666666665
79	315	4.0	1.25
79	506	1.5	2.3333333333333335
79	402	2.5	2.0
79	435	2.5	1.875
79	449	2.0	2.3333333333333335
79	414	4.0	3.357142857142857
79	461	2.0	3.6
79	518	0.5	1.4166666666666667
79	469	2.0	2.2857142857142856
79	413	1.0	2.3333333333333335
79	465	4.0	2.8
79	495	1.5	2.25
79	474	1.5	1.5
79	444	2.5	2.0
79	466	3.5	2.727272727272727
308	121	2.5	2.925566343042071
308	6	2.5	2.985054347826087
308	451	2.5	1.8571428571428572
308	1113	0.5	1.8
308	252	3.5	3.8333333333333335
308	207	3.5	2.75
308	5	3.0	1.5
308	10	1.0	2.895762711864407
308	205	2.0	2.99896694214876
308	235	1.5	2.676595744680851
308	659	0.5	1.0
308	278	2.5	1.5
308	407	3.0	3.4230502420818754
308	930	0.5	3.5
308	1085	2.0	1.8
308	1111	4.0	2.3333333333333335
308	1119	2.5	2.0
308	1101	2.0	2.2917504878423633
308	1104	1.0	1.088235294117647
308	497	2.0	2.3846153846153846
308	616	3.5	2.1666666666666665
308	1103	2.0	3.75
308	1117	3.5	2.888888888888889
1117	7	4.0	3.155699177438308
1117	235	3.0	2.676595744680851
1046	121	4.0	2.925566343042071
1046	6	3.0	2.985054347826087
1046	236	3.5	3.1004983388704317
1046	234	4.0	2.8870967741935485
1046	211	4.0	3.209205020920502
1046	7	1.0	3.155699177438308
1046	248	2.0	2.7036290322580645
1046	11	4.0	3.3558981233243967
1046	5	3.5	3.2344290657439445
1046	245	3.5	2.994579945799458
814	233	2.5	2.907608695652174
814	121	3.0	2.925566343042071
814	6	3.5	2.985054347826087
814	13	2.5	3.250769230769231
814	2	3.5	3.210635359116022
814	255	4.0	2.978960396039604
814	254	3.0	2.923611111111111
814	216	3.0	2.8897550111358576
814	210	1.0	2.7815533980582523
814	244	4.0	2.7573770491803278
814	10	3.5	2.895762711864407
814	214	2.5	2.8840579710144927
814	245	3.5	2.994579945799458
846	84	3.0	2.809748427672956
846	247	1.0	2.872448979591837
1153	233	3.0	4.0
1153	473	4.0	3.75
1153	847	4.0	4.0
1153	256	3.0	2.7992125984251968
1153	454	3.0	3.3333333333333335
1153	242	3.5	3.534090909090909
1153	400	4.0	3.75
1153	417	3.5	3.5714285714285716
1153	787	3.0	3.2962962962962963
1153	265	2.5	3.0
1153	658	4.0	3.0
1153	294	2.5	3.5588235294117645
1153	521	4.0	3.75
1153	347	4.0	3.75
1153	304	3.5	3.6666666666666665
1153	438	4.0	4.0
1153	273	3.5	2.0
1153	270	3.0	4.0
1153	402	4.0	3.5833333333333335
1153	514	3.5	4.0
1153	419	3.5	2.5
1153	589	3.5	3.2083333333333335
1153	422	2.5	3.642857142857143
1153	344	4.0	3.625
945	9	4.0	3.2134268537074147
945	12	2.0	2.760720411663808
945	233	3.5	2.907608695652174
945	234	1.0	2.8870967741935485
945	252	3.5	2.764516129032258
945	219	3.5	3.112788632326821
945	11	4.0	3.3558981233243967
945	253	2.0	2.871657754010695
945	10	1.5	2.895762711864407
124	12	4.0	2.760720411663808
124	211	2.0	3.209205020920502
124	254	3.5	2.923611111111111
124	17	3.0	3.067588325652842
124	243	3.5	2.627450980392157
124	246	1.0	2.863013698630137
124	217	4.0	2.8793103448275863
124	214	1.5	2.8840579710144927
533	847	4.0	3.125
533	941	2.5	1.8333333333333333
533	5	2.5	4.0
533	397	2.5	3.5
533	534	3.5	2.25
533	531	3.0	2.95
533	286	4.0	3.25
533	739	1.5	2.6666666666666665
533	543	3.5	3.0384615384615383
533	542	4.0	3.1666666666666665
533	1006	2.0	3.5
533	549	2.0	2.272727272727273
91	255	3.0	2.978960396039604
91	555	4.0	3.3636363636363638
91	8	2.5	3.1814814814814816
91	572	4.0	3.75
91	567	3.0	2.1666666666666665
91	569	3.5	3.4285714285714284
91	573	4.0	2.75
91	292	4.0	3.3636363636363638
91	557	3.0	2.125
91	564	4.0	3.3333333333333335
91	393	4.0	3.0
91	558	4.0	2.9285714285714284
91	552	3.0	2.9285714285714284
155	9	4.0	3.2134268537074147
155	84	3.5	2.809748427672956
155	233	2.5	2.907608695652174
155	7	0.5	3.155699177438308
155	2	4.0	3.210635359116022
155	216	1.5	2.8897550111358576
155	246	1.0	2.863013698630137
155	5	2.0	3.2344290657439445
155	10	1.0	2.895762711864407
155	217	1.5	2.8793103448275863
155	256	2.5	2.7992125984251968
155	235	4.0	2.676595744680851
785	2	2.0	3.210635359116022
785	252	3.5	2.764516129032258
785	8	3.0	3.1814814814814816
1139	9	1.5	3.2134268537074147
1139	84	1.5	2.809748427672956
1139	4	3.5	3.2059386973180075
1139	12	2.0	2.760720411663808
1139	121	2.0	2.925566343042071
1139	6	1.5	2.985054347826087
1139	781	4.0	2.5
1139	207	2.0	2.8540197461212977
1139	8	3.0	3.1814814814814816
1139	251	1.5	3.0473684210526315
1139	5	3.0	3.2344290657439445
1139	213	3.5	3.0019880715705765
1139	205	2.0	2.99896694214876
1139	235	1.5	2.676595744680851
950	84	4.0	2.809748427672956
950	12	4.0	2.760720411663808
950	233	3.5	2.907608695652174
950	121	4.0	2.925566343042071
950	13	4.0	3.250769230769231
950	248	2.0	2.7036290322580645
950	17	4.0	3.067588325652842
950	8	4.0	3.1814814814814816
950	210	4.0	2.7815533980582523
950	244	4.0	2.7573770491803278
950	220	4.0	2.8990719257540603
1263	1	2.5	2.98273381294964
1263	255	1.5	2.978960396039604
1263	247	3.0	2.872448979591837
1263	254	1.0	2.923611111111111
1263	17	3.0	3.067588325652842
1263	251	2.5	3.0473684210526315
1263	10	3.5	2.895762711864407
1263	213	3.5	3.0019880715705765
1263	217	4.0	2.8793103448275863
1263	249	2.0	2.791970802919708
1383	9	3.5	3.2134268537074147
1383	2	2.0	3.210635359116022
1383	1176	3.5	3.5
1383	461	0.5	3.0
1383	539	4.0	3.0
1200	4	4.0	3.2059386973180075
1200	236	2.5	3.1004983388704317
1200	7	4.0	3.155699177438308
1200	1929	3.5	3.642857142857143
1200	8	4.0	3.1814814814814816
1200	245	3.5	2.994579945799458
1200	1748	3.0	4.0
1200	1442	4.0	3.25
71	9	3.5	3.2134268537074147
71	2	3.5	3.210635359116022
71	10	3.5	2.895762711864407
239	9	4.0	3.2134268537074147
239	207	2.5	2.8540197461212977
349	12	3.5	2.760720411663808
349	6	2.0	2.985054347826087
349	241	3.0	2.8624708624708624
349	216	1.5	2.8897550111358576
349	8	1.5	3.1814814814814816
349	219	3.0	3.112788632326821
349	251	2.0	3.0473684210526315
349	10	3.5	2.895762711864407
349	235	0.5	2.676595744680851
349	220	0.5	2.8990719257540603
349	212	3.0	2.870870870870871
349	3	3.0	3.0490367775831873
349	214	2.5	2.8840579710144927
349	245	1.5	2.994579945799458
381	12	2.5	2.760720411663808
381	207	2.5	2.8540197461212977
381	219	3.0	3.112788632326821
381	246	3.0	2.863013698630137
381	244	2.5	2.7573770491803278
381	5	4.0	3.2344290657439445
1041	4	4.0	3.2059386973180075
1041	218	4.0	3.4672131147540983
1041	11	4.0	3.3558981233243967
1041	438	3.5	4.0
1041	293	4.0	3.25
1041	270	4.0	2.761904761904762
1041	706	4.0	3.8333333333333335
1041	743	3.5	1.75
1478	4	2.0	3.2059386973180075
1478	12	3.5	2.760720411663808
1478	241	3.0	2.8624708624708624
1478	2	2.0	3.210635359116022
1478	255	2.5	2.978960396039604
1478	247	3.0	2.872448979591837
1478	254	3.5	2.923611111111111
1478	5	2.0	3.2344290657439445
1478	10	3.5	2.895762711864407
1478	250	2.5	3.188423645320197
1088	13	4.0	3.250769230769231
1088	234	2.5	2.8870967741935485
1088	8	3.0	3.1814814814814816
272	236	3.0	3.1004983388704317
272	207	0.5	2.8540197461212977
272	218	3.5	3.4672131147540983
272	681	1.5	2.1666666666666665
272	397	2.5	2.875
272	925	1.5	2.857142857142857
272	953	3.0	3.0
272	768	2.5	3.0625
272	688	2.0	2.2857142857142856
272	989	0.5	3.0
272	591	1.5	2.3927796499080696
272	949	2.5	3.3157894736842106
272	583	3.0	3.25
272	268	2.5	2.857142857142857
272	657	4.0	3.3333333333333335
272	550	3.0	3.0
272	595	2.5	2.75
272	948	3.5	2.0
272	59	2.5	1.75
272	980	2.5	2.7396907216494846
272	718	3.0	2.4444444444444446
272	946	2.5	2.7396907216494846
272	701	0.5	1.7
272	304	4.0	2.5
272	738	2.5	2.7142857142857144
272	453	2.0	2.0833333333333335
272	293	3.0	2.0
272	1009	1.0	3.0
272	945	4.0	2.7857142857142856
272	668	3.0	3.3333333333333335
272	993	0.5	3.0
272	529	2.5	2.642857142857143
272	425	3.5	2.375
272	753	2.5	3.0
272	928	3.5	3.2142857142857144
272	406	3.0	2.1666666666666665
272	557	3.0	3.495777940826201
272	897	3.0	3.2
272	735	3.0	3.1666666666666665
272	976	3.5	2.7396907216494846
272	832	2.5	2.5
272	971	2.5	3.0
272	379	3.5	2.875
272	398	3.0	3.0
272	314	3.0	3.2639445094853583
272	988	3.0	3.0
272	969	1.5	2.3636363636363638
272	985	1.0	2.7142857142857144
272	955	2.5	3.2142857142857144
272	991	2.0	3.0
1448	6	4.0	2.985054347826087
1448	211	2.5	3.209205020920502
1448	248	2.5	2.7036290322580645
1448	17	4.0	3.067588325652842
1448	5	2.5	3.2344290657439445
1448	249	3.0	2.791970802919708
1448	235	4.0	2.676595744680851
1448	239	3.0	2.9409871244635193
880	17	4.0	3.067588325652842
880	8	4.0	3.1814814814814816
880	5	4.0	3.2344290657439445
896	84	4.0	2.809748427672956
896	12	4.0	2.760720411663808
896	236	4.0	3.1004983388704317
896	234	4.0	2.8870967741935485
896	254	4.0	2.923611111111111
896	216	4.0	2.8897550111358576
896	210	4.0	2.7815533980582523
896	11	4.0	3.3558981233243967
896	251	4.0	3.0473684210526315
896	5	4.0	3.2344290657439445
896	10	4.0	2.895762711864407
896	256	4.0	2.7992125984251968
896	250	4.0	3.188423645320197
1310	241	2.5	2.8624708624708624
1310	219	3.0	3.112788632326821
1310	205	3.0	2.99896694214876
1147	207	2.0	2.8540197461212977
1147	1393	1.5	2.4444444444444446
1147	604	2.5	2.7
1147	91	4.0	3.0833333333333335
1147	336	3.5	3.0
1147	284	3.0	3.1666666666666665
1147	455	3.0	2.25
1147	389	2.5	3.0
1147	706	2.5	3.2142857142857144
1147	287	2.5	3.0
1147	961	3.0	2.9285714285714284
413	12	3.0	2.760720411663808
413	1256	3.0	3.697303664352116
413	5	3.5	3.2344290657439445
413	872	3.0	3.5
448	4	4.0	3.2059386973180075
448	6	4.0	2.985054347826087
448	255	3.0	2.978960396039604
448	247	3.0	2.872448979591837
448	424	4.0	3.75
517	206	3.5	3.101758793969849
517	4	3.5	3.2059386973180075
517	233	2.0	2.907608695652174
517	255	3.5	2.978960396039604
517	17	2.5	3.067588325652842
517	243	2.0	2.627450980392157
517	246	3.5	2.863013698630137
517	214	3.0	2.8840579710144927
1035	1	3.0	2.98273381294964
1035	11	3.5	3.3558981233243967
249	233	3.0	2.907608695652174
249	211	3.0	3.209205020920502
249	7	3.5	3.155699177438308
249	2	3.0	3.210635359116022
249	247	3.0	2.872448979591837
249	216	1.5	2.8897550111358576
249	10	4.0	2.895762711864407
1140	13	3.0	3.250769230769231
1140	1	2.5	2.98273381294964
1140	254	3.0	2.923611111111111
1140	207	3.0	2.8540197461212977
1140	8	2.0	3.1814814814814816
1140	3	3.5	3.0490367775831873
851	233	3.5	2.907608695652174
851	236	4.0	3.1004983388704317
851	13	3.0	3.250769230769231
851	216	3.5	2.8897550111358576
851	239	2.5	2.9409871244635193
851	245	3.5	2.994579945799458
669	9	3.0	3.2134268537074147
669	241	3.0	2.8624708624708624
669	247	3.0	2.872448979591837
669	207	2.5	2.8540197461212977
669	210	2.0	2.7815533980582523
669	251	0.5	3.0473684210526315
669	213	4.0	3.0019880715705765
669	217	2.5	2.8793103448275863
669	205	2.5	2.99896694214876
669	256	2.5	2.7992125984251968
669	235	3.0	2.676595744680851
669	239	4.0	2.9409871244635193
669	220	2.0	2.8990719257540603
669	250	3.0	3.188423645320197
669	214	4.0	2.8840579710144927
1146	84	2.0	2.809748427672956
1146	4	2.5	3.2059386973180075
1146	121	2.5	2.925566343042071
1146	211	1.5	3.209205020920502
1146	2	2.5	3.210635359116022
1146	252	0.5	2.764516129032258
1146	216	4.0	2.8897550111358576
1146	243	2.0	2.627450980392157
1146	220	2.0	2.8990719257540603
1146	212	2.5	2.870870870870871
1146	250	2.0	3.188423645320197
1146	245	2.0	2.994579945799458
808	233	2.5	2.907608695652174
808	13	0.5	3.250769230769231
808	255	3.0	2.978960396039604
808	252	3.0	2.764516129032258
808	215	3.0	3.173452768729642
808	212	3.5	2.870870870870871
808	432	4.0	3.36
495	233	3.0	2.907608695652174
495	254	2.0	2.923611111111111
495	215	2.5	3.173452768729642
495	253	3.0	2.871657754010695
495	220	2.0	2.8990719257540603
323	257	2.5	3.75
323	13	2.5	3.250769230769231
323	218	4.0	4.0
323	729	4.0	3.6666666666666665
323	3	3.5	3.0490367775831873
323	391	4.0	3.0
323	278	2.5	2.5
323	686	3.5	2.75
323	657	4.0	3.5
323	723	3.5	3.5
323	509	3.0	2.0
323	765	1.0	1.9166666666666667
323	676	1.0	2.2142857142857144
323	490	2.0	3.75
323	486	3.5	3.25
323	599	2.0	2.6666666666666665
323	734	1.0	3.689303975776187
323	15	1.5	3.5
323	275	3.0	2.1666666666666665
323	753	3.0	2.5
323	866	3.5	3.5
323	711	4.0	3.4
323	287	2.5	3.6066843041798164
323	1026	3.0	2.9
323	1190	3.0	2.642857142857143
323	1183	2.0	2.25
323	702	4.0	3.3333333333333335
323	300	3.0	2.7142857142857144
323	733	3.5	3.3
401	84	3.5	2.809748427672956
401	12	4.0	2.760720411663808
401	236	4.0	3.1004983388704317
401	1	4.0	2.98273381294964
401	219	4.0	3.112788632326821
401	235	3.5	2.676595744680851
401	239	4.0	2.9409871244635193
401	220	3.5	2.8990719257540603
470	1	4.0	2.98273381294964
794	9	3.5	3.2134268537074147
794	13	4.0	3.250769230769231
794	234	3.5	2.8870967741935485
794	1	3.0	2.98273381294964
794	254	3.0	2.923611111111111
794	207	4.0	2.8540197461212977
794	8	4.0	3.1814814814814816
794	215	3.5	3.173452768729642
794	235	3.0	2.676595744680851
1225	9	3.5	3.2134268537074147
1225	211	3.5	3.209205020920502
1225	255	2.5	2.978960396039604
1225	17	2.5	3.067588325652842
1225	210	4.0	2.7815533980582523
1225	253	2.5	2.871657754010695
1225	246	0.5	2.863013698630137
1225	213	2.0	3.0019880715705765
1225	205	3.0	2.99896694214876
1225	235	1.0	2.676595744680851
1225	239	3.0	2.9409871244635193
1225	214	2.5	2.8840579710144927
905	4	2.5	3.2059386973180075
905	121	3.0	2.925566343042071
905	6	3.0	2.985054347826087
905	236	4.0	3.1004983388704317
905	211	4.0	3.209205020920502
905	252	3.0	2.764516129032258
905	248	2.5	2.7036290322580645
905	17	4.0	3.067588325652842
905	8	4.0	3.1814814814814816
905	243	3.0	2.627450980392157
905	246	3.5	2.863013698630137
905	244	2.0	2.7573770491803278
905	5	4.0	3.2344290657439445
905	213	4.0	3.0019880715705765
905	217	3.0	2.8793103448275863
905	239	3.0	2.9409871244635193
905	212	3.0	2.870870870870871
905	3	4.0	3.0490367775831873
1158	241	3.0	2.8624708624708624
1158	207	3.0	2.8540197461212977
1158	8	4.0	3.1814814814814816
1158	11	4.0	3.3558981233243967
1158	253	4.0	2.871657754010695
1158	205	3.0	2.99896694214876
320	4	3.0	3.2059386973180075
320	12	3.0	3.5
320	6	3.5	2.985054347826087
320	7	4.0	3.155699177438308
320	255	4.0	2.978960396039604
320	11	3.5	3.3558981233243967
320	250	3.5	3.188423645320197
320	297	4.0	3.4444444444444446
320	1170	3.5	3.2777777777777777
320	1169	0.5	3.25
320	1181	2.5	3.75
320	1167	4.0	3.5
1175	233	4.0	2.907608695652174
1175	234	3.5	2.8870967741935485
1175	1	3.5	2.98273381294964
1175	216	4.0	2.8897550111358576
1175	248	2.5	2.7036290322580645
1175	244	2.5	2.7573770491803278
1175	10	2.5	2.895762711864407
1175	256	1.5	2.7992125984251968
1175	235	2.5	2.676595744680851
1175	212	3.5	2.870870870870871
412	84	1.0	2.809748427672956
412	12	2.0	2.760720411663808
412	13	4.0	3.250769230769231
412	234	3.5	2.8870967741935485
412	254	2.0	2.923611111111111
412	252	2.0	2.764516129032258
412	8	4.0	3.1814814814814816
412	253	2.0	2.871657754010695
412	217	4.0	2.8793103448275863
412	235	2.5	2.676595744680851
412	220	3.0	2.8990719257540603
1255	9	3.0	3.2134268537074147
1255	206	2.0	3.101758793969849
1255	84	3.0	2.809748427672956
1255	234	3.0	2.8870967741935485
1255	255	3.5	2.978960396039604
1255	207	2.5	2.8540197461212977
1255	219	3.0	3.112788632326821
1255	1059	3.5	3.0
1255	10	3.0	2.895762711864407
1255	239	3.5	2.9409871244635193
1255	214	2.0	2.8840579710144927
615	4	4.0	3.2059386973180075
615	233	4.0	2.907608695652174
615	207	3.5	2.8540197461212977
615	10	4.0	2.895762711864407
615	217	2.0	2.8793103448275863
615	220	3.5	2.8990719257540603
615	245	2.0	2.994579945799458
1022	206	4.0	3.101758793969849
1022	6	3.5	2.985054347826087
1022	1	3.5	2.98273381294964
1022	7	4.0	3.155699177438308
1022	2	4.0	3.210635359116022
1022	251	3.5	3.0473684210526315
1022	5	3.5	3.2344290657439445
1022	3	4.0	3.0490367775831873
1022	245	4.0	2.994579945799458
1187	13	4.0	3.0
1187	216	3.0	3.0
1187	219	3.0	1.75
1187	215	2.0	3.173452768729642
1187	1599	3.5	1.7423563544191518
1187	91	3.5	2.5
1187	220	3.0	2.5
1187	1713	2.5	2.8
1187	1923	3.0	2.6666666666666665
1187	242	2.5	2.0
1187	318	3.0	2.75
1187	691	1.0	2.5
1187	585	2.5	2.375
1187	597	1.0	2.75
1187	750	3.5	2.6666666666666665
1187	689	4.0	3.171426931341227
1187	638	3.5	2.6666666666666665
1187	431	3.5	2.8
1187	1562	3.0	2.5625
1187	1920	3.0	2.6666666666666665
1187	857	3.0	3.0
1187	1918	2.5	2.6666666666666665
1187	738	2.0	2.1
1187	1783	3.5	2.5555555555555554
1187	1388	2.5	4.0
1187	1194	2.5	2.5833333333333335
1187	1204	3.5	2.6666666666666665
1187	1894	2.0	2.6666666666666665
1187	1909	3.0	2.6666666666666665
1187	850	2.5	2.75
1187	725	3.0	2.9444444444444446
1187	116	2.0	2.25
1187	1221	3.0	3.0
1187	685	3.0	2.6666666666666665
1187	20	2.5	2.5
1187	361	2.5	3.125
1187	943	3.0	2.997193653704708
1187	1913	2.5	2.6666666666666665
1187	1897	2.5	2.6666666666666665
1187	1628	4.0	2.6666666666666665
1187	1886	3.5	2.6666666666666665
1187	1927	2.0	2.6666666666666665
1187	1661	3.0	2.5
1187	1895	2.5	2.6666666666666665
1187	1046	2.5	2.6875
926	10	3.5	2.895762711864407
926	213	2.0	3.0019880715705765
847	211	2.5	3.209205020920502
847	241	4.0	2.8624708624708624
847	17	0.5	3.067588325652842
847	11	1.5	3.3558981233243967
847	251	4.0	3.0473684210526315
847	246	3.0	4.0
847	10	3.0	4.0
847	217	3.0	2.8793103448275863
847	205	4.0	2.99896694214876
847	279	4.0	3.6666666666666665
847	1195	4.0	3.0067896944682597
847	1001	4.0	3.5
95	234	3.0	2.8870967741935485
95	8	3.5	3.1814814814814816
95	578	3.0	3.6
95	579	3.5	3.667464789316858
4	206	3.0	3.101758793969849
4	3	2.5	3.0490367775831873
674	206	3.5	3.101758793969849
674	233	4.0	2.907608695652174
674	121	4.0	2.925566343042071
674	236	4.0	3.1004983388704317
674	247	3.5	2.872448979591837
674	252	4.0	2.764516129032258
674	17	4.0	3.067588325652842
674	215	4.0	3.173452768729642
674	244	4.0	2.7573770491803278
674	217	4.0	2.8793103448275863
674	235	4.0	2.676595744680851
674	214	4.0	2.8840579710144927
674	245	4.0	2.994579945799458
626	207	2.5	2.8540197461212977
626	17	3.5	2.0
626	729	4.0	3.875
626	5	4.0	4.0
626	1392	4.0	3.7
